Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      97/97          void std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_realloc_insert<std::pair<char, char> >(__gnu_cxx::__normal_iterator<std::pair<char, char>*, std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > > >, std::pair<char, char>&&) [110]
                0.00    0.00      17/199         void std::vector<char, std::allocator<char> >::_M_realloc_insert<char>(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, char&&) [101]
                                  72             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&)::{lambda(char)#1}::operator()(char) const <cycle 1> [112]
                                  17             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
-----------------------------------------------
                                 291             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [4]
[95]     0.0    0.00    0.00     291         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_lookahead(long) <cycle 2> [95]
                0.00    0.00     582/1234        std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [72]
                0.00    0.00     291/291624      channel::addCoupling(double, double) [61]
                                 291             std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [4]
-----------------------------------------------
                                1897             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
                                 287             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
[96]     0.0    0.00    0.00     287+1897    std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
                0.00    0.00    2515/2515        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
                0.00    0.00     287/443         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [90]
                0.00    0.00     287/548         std::__detail::_State<char>::~_State() [84]
                                2184             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                                2175             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                                 398             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() <cycle 1> [93]
                                 287             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                                1897             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
-----------------------------------------------
                                   9             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                                  69             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) <cycle 1> [117]
                                 200             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
[97]     0.0    0.00    0.00     278         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00      18/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [77]
                0.00    0.00      18/548         std::__detail::_State<char>::~_State() [84]
                0.00    0.00       9/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
                0.00    0.00       9/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00       9/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00       9/126         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_dummy() [106]
                0.00    0.00       9/443         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [90]
                                 287             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
                                   9             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
-----------------------------------------------
                0.00    0.00      69/242         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) <cycle 1> [117]
                0.00    0.00     173/242         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
[98]     0.0    0.00    0.00     242         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_subexpr_end() [98]
                0.00    0.00      24/454         void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [89]
-----------------------------------------------
                0.00    0.00       1/219         filereader::getObs() [164]
                0.00    0.00       2/219         filereader::RewriteKmatList[abi:cxx11]() [41]
                0.00    0.00       2/219         expchan::~expchan() [176]
                0.00    0.00       3/219         polesearcher::~polesearcher() [241]
                0.00    0.00       4/219         std::_Function_handler<double (double), main::{lambda(double)#1}>::_M_invoke(std::_Any_data const&, double&&) [152]
                0.00    0.00       5/219         filereader::RewriteAddPoleList[abi:cxx11]() [34]
                0.00    0.00       6/219         filereader::readCh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
                0.00    0.00       8/219         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       8/219         filereader::readPole(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00       8/219         filereader::readKmat(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00      12/219         filereader::readCheby(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [7]
                0.00    0.00      13/219         filereader::loadExpInclCrossSec() [50]
                0.00    0.00      16/219         observable::observable() [162]
                0.00    0.00      18/219         filereader::loadExpData() [40]
                0.00    0.00      21/219         filereader::RewriteChebyList[abi:cxx11]() [33]
                0.00    0.00      34/219         filereader::ConstructBareAmps() [35]
                0.00    0.00      58/219         amplitude::~amplitude() [134]
[99]     0.0    0.00    0.00     219         std::vector<double, std::allocator<double> >::~vector() [99]
-----------------------------------------------
                0.00    0.00       1/215         filereader::readChi2CutOffCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [49]
                0.00    0.00       1/215         filereader::ReadInclChi2WeightCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [52]
                0.00    0.00       1/215         filereader::ReadExclChi2WeightCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [51]
                0.00    0.00       1/215         filereader::readExpInclCrossSecCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [53]
                0.00    0.00       2/215         filereader::readFitReg(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [44]
                0.00    0.00       2/215         filereader::readActionCmd(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [42]
                0.00    0.00       3/215         filereader::readCh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
                0.00    0.00       3/215         filereader::readInclCrossSecFlag(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [37]
                0.00    0.00       5/215         filereader::readWave(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [54]
                0.00    0.00       6/215         filereader::readExpData(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [39]
                0.00    0.00       8/215         filereader::RewriteKmatList[abi:cxx11]() [41]
